time,open,high,low,close,Volume,Volume MA
1780662900,61845,62160,61710,62030,764,449.65
1780663200,62025,62170,61945,62080,126,445.2
1780663500,62090,62210,61980,62110,345,443.05
1780663800,62105,62160,61975,62040,286,449.1
1780664100,62030,62145,61990,62095,486,459.95
1780664400,62075,62190,62020,62180,361,440.55
1780664700,62160,62260,62050,62095,627,464.25
1780665000,62085,62200,62045,62105,635,491.05
1780665300,62105,62235,62005,62190,470,494.05
1780665600,62185,62440,62185,62255,519,511.85
1780665900,62255,62355,62215,62245,463,511.5
1780666200,62210,62450,61990,62305,1343,570.75
1780666500,62290,62375,61875,61905,1379,611.5
1780666800,61885,62000,61765,61935,1078,616.05
1780667100,61945,61965,61370,61395,2108,681.7
1780667400,61400,61485,61195,61355,2888,809
1780667700,61350,61365,60830,60830,2476,915.15
1780668000,60840,61115,60685,60720,2896,1047.25
1780668300,60715,61305,60560,61260,2963,1173.25
1780668600,61280,61305,60760,60965,1506,1185.95
1780668900,60980,61180,60820,60920,823,1188.9
1780669200,60930,61055,60595,60670,679,1216.55
1780669500,60690,60695,60435,60505,1262,1262.4
1780669800,60500,60960,60430,60960,992,1297.7
1780670100,60975,61320,60805,61025,2186,1382.7
1780670400,61005,61170,60845,60970,1153,1422.3
1780670700,60980,61240,60910,60920,583,1420.1
1780671000,60905,61180,60870,60895,546,1415.65
1780671300,60855,61055,60735,60990,577,1421
1780671600,60985,61130,60725,61045,1372,1463.65
1780671900,61075,61090,60815,60860,560,1468.5
1780672200,60830,60910,60645,60705,865,1444.6
1780672500,60720,60985,60590,60970,1578,1454.55
1780672800,60980,61065,60740,61025,1268,1464.05
1780673100,61045,61260,60815,60890,1363,1426.8
1780673400,60880,60955,60620,60715,646,1314.7
1780673700,60725,60750,60280,60325,1800,1280.9
1780674000,60315,60575,60175,60460,2267,1249.45
1780674300,60490,60725,60320,60685,1227,1162.65
1780674600,60655,60735,60515,60680,1329,1153.8
1780674900,60665,60730,60525,60570,269,1126.1
1780675200,60530,60530,60305,60355,1166,1150.45
1780675500,60300,60610,60145,60180,3191,1246.9
1780675800,60185,61190,59890,60980,8700,1632.3
1780676100,60985,61255,60850,61085,4464,1746.2
1780676400,61085,61655,61055,61340,3590,1868.05
1780676700,61335,61385,61020,61065,1512,1914.5
1780677000,61050,61185,60815,60920,1545,1964.45
1780677300,60915,61085,60915,61065,883,1979.75
1780677600,61055,61075,60835,60955,793,1950.8
1780677900,60945,61310,60925,61255,765,1961.05
1780678200,61255,61495,61210,61475,899,1962.75
1780678500,61465,61590,61405,61520,467,1907.2
1780678800,61510,61625,61300,61480,730,1880.3
1780679100,61460,61535,61315,61475,343,1829.3
1780679400,61465,61465,61045,61155,550,1824.5
1780679700,61135,61185,60880,60930,465,1757.75
1780680000,60920,61060,60825,60905,522,1670.5
1780680300,60930,60935,60750,60780,264,1622.35
1780680600,60795,61005,60775,60975,444,1578.1
1780680900,60970,61005,60855,60990,217,1575.5
1780681200,60995,61230,60845,60860,556,1545
1780681500,60870,60935,60760,60815,310,1400.95
1780681800,60790,60950,60775,60885,168,974.35
1780682100,60885,60920,60790,60915,98,756.05
1780682400,60920,61040,60800,60825,974,625.25
1780682700,60840,60990,60810,60820,915,595.4
1780683000,60805,60885,60710,60740,345,535.4
1780683300,60715,60765,60535,60540,649,523.7
1780683600,60535,60640,60410,60425,1109,539.5
1780683900,60425,60450,60205,60260,923,547.4
1780684200,60260,60400,60205,60360,500,527.45
1780684500,60360,60405,60070,60390,898,549
1780684800,60420,60440,59780,60060,1785,601.75
1780685100,60060,60070,59780,59900,1859,677.55
1780685400,59865,59920,59305,59360,3354,817.75
1780685700,59365,59765,59275,59525,3299,959.45
1780686000,59520,59750,59275,59555,1538,1010.25
1780686300,59550,59650,59395,59520,645,1029.3
1780686600,59560,59675,59435,59530,584,1036.3
1780686900,59525,59530,59270,59360,693,1060.1
1780687200,59350,59745,59350,59725,695,1067.05
1780687500,59750,60010,59705,59995,664,1084.75
1780687800,59975,60015,59630,59845,975,1125.1
1780688100,59845,59950,59760,59940,372,1138.8
1780688400,59970,60035,59680,59875,754,1127.8
1780688700,59875,60580,59860,60350,2352,1199.65
1780689000,60360,60560,60290,60380,1530,1258.9
1780689300,60360,60615,60250,60450,2657,1359.3
1780689600,60455,60615,60165,60240,1647,1386.2
1780689900,60195,61135,60085,60990,2794,1479.75
1780690200,60995,61065,60835,60985,978,1503.65
1780690500,60995,61210,60860,61100,1472,1532.35
1780690800,61085,61200,60945,61010,824,1484.3
1780691100,61005,61190,61005,61085,459,1414.3
1780691400,61075,61390,61020,61210,1727,1332.95
1780691700,61225,61420,61210,61385,359,1185.95
1780692000,61350,61475,61330,61420,847,1151.4
1780692300,61435,61630,61360,61620,956,1166.95
1780692600,61615,61930,61590,61660,3557,1315.6
1780692900,61660,61885,61660,61745,284,1295.15
1780693200,61820,62500,61820,62500,38,1262.3
1780693800,61940,61940,61740,61740,11,1229.65
1780694100,61740,61740,61740,61740,20,1181.9
1780694400,61730,61730,61500,61500,4,1163.5
1780694700,61255,61645,60920,61000,44,1128
1780695000,60885,62000,60685,61700,40,1012.4
1780695600,61700,62000,61700,62000,6,936.2
1780695900,61500,61700,61200,61700,9,803.8
1780696200,61800,62050,61500,62050,43,723.6
1780696500,62050,62100,61850,62100,23,585.05
1780696800,62300,62500,61450,61640,36,537.95
1780697100,61545,61650,61390,61650,67,467.7
1780697400,61525,61580,61240,61480,150,434
1780697700,61630,61880,61630,61695,54,413.75
1780698000,61750,61920,61600,61610,35,329.15
1780698300,61600,61700,61600,61700,7,311.55
1780698600,61750,61800,61715,61780,17,270.05
1780698900,61785,61870,61775,61870,6,222.55
1780699200,61820,61820,61815,61815,6,45
1780699500,61835,61915,61750,61905,18,31.7
1780699800,61885,62050,61800,62050,14,30.5
1780700100,61850,61895,61725,61725,22,31.05
1780700400,61700,61750,61600,61750,14,30.75
1780700700,61795,61845,61515,61515,13,31.2
1780701000,61625,61625,61490,61490,33,30.65
1780701300,61400,61400,61245,61270,24,29.85
1780701600,61220,61235,61100,61100,48,31.95
1780701900,61100,61120,60920,61120,171,40.05
1780702200,61060,61060,60710,60720,47,40.25
1780702500,60870,61055,60870,60895,35,40.85
1780702800,60870,60955,60780,60945,34,40.75
1780703100,60870,60890,60830,60890,9,37.85
1780703400,61090,61200,61070,61115,75,34.1
1780703700,61110,61110,61040,61040,18,32.3
1780704000,61335,61585,61310,61570,71,34.1
1780704300,61515,61620,61420,61620,12,34.35
1780704600,61510,61550,61495,61530,18,34.4
1780704900,61600,61600,61475,61475,44,36.3
1780705200,61475,61475,61285,61305,32,37.6
1780705500,61335,61360,61275,61360,34,38.4
1780705800,61475,61550,61445,61445,14,38.4
1780706100,61380,61420,61365,61400,9,37.75
1780706400,61425,61425,61305,61370,41,39.1
1780707000,61430,61430,61415,61415,6,38.75
1780707300,61375,61375,61350,61350,8,37.5
1780707600,61445,61495,61425,61495,8,36.7
1780707900,61495,61495,61465,61465,4,34.5
1780708200,61450,61450,61230,61250,33,27.6
1780708500,61340,61345,61205,61250,39,27.2
1780708800,61250,61250,61105,61110,43,27.6
1780709100,61120,61460,61120,61460,42,28
1780709700,61350,61350,61235,61240,4,27.75
1780710000,61250,61285,61195,61210,6,24.3
1780710300,61235,61255,61235,61255,16,24.2
1780710600,61175,61305,61070,61265,80,24.65
1780710900,61245,61245,61245,61245,1,24.1
1780711200,61215,61215,61080,61080,35,24.95
1780711500,61115,61140,61115,61140,23,23.9
1780711800,61100,61100,61020,61020,29,23.75
1780712100,61010,61010,60810,60810,34,23.75
1780712400,60820,61120,60820,61070,10,23.55
1780712700,60985,61065,60985,61000,6,23.4
1780713000,61010,61100,61010,61100,8,21.75
1780713300,61135,61190,61050,61145,19,22.4
1780713600,61075,61075,61075,61075,3,22.15
1780713900,61115,61280,61110,61275,19,22.7
1780714200,61300,61325,61300,61325,4,22.7
1780714500,61220,61220,61125,61135,35,22.8
1780714800,61000,61000,61000,61000,4,21.05
1780715100,61000,61020,60910,60990,152,26.5
1780715400,61000,61060,60990,61035,12,25
1780716000,60885,60885,60885,60885,1,24.85
1780716300,60875,60950,60870,60900,20,25.55
1780716600,60900,60900,60520,60675,234,36.45
1780716900,60820,60895,60770,60775,45,34.7
1780717200,60830,60830,60770,60800,3,34.8
1780717500,60850,60850,60785,60785,8,33.45
1780717800,60850,60850,60810,60810,3,32.45
1780718100,60810,60810,60810,60810,1,31.05
1780718400,60825,60970,60825,60970,3,29.5
1780718700,60700,60700,60500,60500,48,31.4
1780719000,60510,60605,60300,60345,45,33.35
1780719300,60235,60435,60235,60250,11,33.5
1780719600,60205,60335,60135,60335,147,39.9
1780719900,60215,60260,60010,60120,34,41.45
1780720200,60105,60210,59625,59640,42,42.6
1780720500,59660,59960,59650,59750,134,49.1
1780720800,59800,59955,59770,59930,78,51.25
1780721100,59890,60130,59840,59925,116,56.85
1780721400,59915,60465,59900,60450,199,59.2
1780721700,60455,60455,60145,60250,30,60.1
1780722000,60280,60280,59820,60040,60,63.05
1780722300,60105,60175,60065,60175,6,62.35
1780722600,60360,60400,60255,60255,42,52.75
1780722900,60095,60285,60090,60285,36,52.3
1780723200,60340,61035,60340,60965,153,59.8
1780723500,60925,61205,60850,60895,96,64.2
1780723800,60870,60870,60775,60775,14,64.75
1780724100,60780,61110,60780,60890,58,67.6
1780724400,60965,60995,60895,60895,4,67.65
1780724700,60940,61115,60940,61000,23,66.4
1780725000,61060,61125,60945,60945,16,64.95
1780725300,61115,61115,61050,61090,5,64.65
1780725600,61040,61375,61040,61280,33,58.95
1780725900,61280,61280,61165,61165,26,58.55
1780726200,61240,61255,61165,61255,15,57.2
1780726500,61300,61300,61170,61170,14,51.2
1780726800,61260,61330,61240,61245,21,48.35
1780727400,61105,61145,61060,61060,22,43.65
1780727700,61075,61215,61075,61200,7,34.05
1780728000,61055,61055,60920,60970,41,34.6
1780728300,60955,61045,60955,60970,42,33.7
1780728600,60925,61035,60815,61015,33,35.05
1780728900,60940,60940,60895,60915,6,33.25
1780741800,60685,60695,60380,60445,64,34.65
1780742100,60460,60535,60400,60480,59,29.95
1780742400,60480,60605,60480,60585,72,28.75
1780742700,60590,60590,60535,60535,31,29.6
1780743000,60605,60745,60535,60745,59,29.65
1780743300,60670,60670,60670,60670,1,29.5
1780743600,60800,60800,60800,60800,1,28.4
1780743900,60860,60860,60860,60860,5,27.85
1780744200,60745,60775,60735,60775,21,28.65
1780744500,60790,60950,60790,60950,3,27.15
1780744800,60875,60875,60875,60875,2,25.95
1780745100,60850,60870,60850,60870,2,25.3
1780745400,60905,60905,60895,60900,31,26.15
1780746300,61075,61075,61020,61020,21,26.15
1780746600,61050,61050,61050,61050,1,25.1
1780746900,61020,61020,60930,60930,7,25.1
1780747200,60975,61100,60960,61100,49,25.5
1780747500,61120,61240,61120,61240,12,24
1780747800,61095,61095,61095,61095,1,22.4
1780748100,61120,61120,61120,61120,4,22.3
1780748400,61065,61065,60990,60990,17,19.95
1780748700,60975,60975,60920,60920,14,17.7
1780749000,60825,60990,60825,60990,85,18.35
1780749300,60975,60975,60920,60925,20,17.8
1780749600,60900,60940,60855,60940,55,17.6
1780749900,60940,61140,60940,61140,7,17.9
1780750200,61090,61305,61090,61245,32,19.45
1780750500,61220,61230,61155,61155,84,23.4
1780750800,61115,61160,61080,61160,15,23.1
1780751100,61145,61145,61145,61145,1,23
1780751400,61135,61135,61135,61135,1,22.95
1780751700,61070,61070,61070,61070,10,23.35
1780752000,61145,61160,61075,61075,8,22.2
1780752600,60850,60925,60850,60925,24,22.35
1780752900,60990,60995,60905,60980,43,24.45
1780753200,60985,61005,60985,61005,2,24.2
1780753500,61095,61160,60910,60910,88,26.15
1780754100,60885,60930,60885,60900,24,26.75
1780754400,61025,61050,61015,61015,61,29.75
1780754700,61070,61110,61010,61045,107,34.9
1780755000,61075,61075,60975,60980,52,36.65
1780755600,61075,61090,61075,61090,2,36.05
1780755900,60990,60990,60930,60945,35,33.55
1780756200,61005,61040,61005,61040,3,32.7
1780756500,61055,61070,61055,61060,18,30.85
1780756800,61025,61055,61025,61045,3,30.65
1780757400,61070,61070,61070,61070,1,29.1
1780757700,61000,61000,60890,60915,27,26.25
1780758000,60880,60925,60705,60705,62,28.6
1780758300,60700,60770,60695,60770,33,30.2
1780758600,60800,60800,60755,60755,14,30.85
1780758900,60700,60755,60510,60520,10,30.85
1780759200,60560,60710,60560,60655,98,35.35
1780759500,60670,60775,60670,60705,4,34.35
1780759800,60780,60810,60705,60785,7,32.55
1780760100,60815,60850,60815,60830,15,33.2
1780760400,60895,61000,60895,60950,24,30
1780760700,60990,60990,60870,60870,57,31.65
1780761000,60935,60935,60885,60915,12,29.2
1780761600,60820,60980,60820,60920,45,26.1
1780761900,60995,61085,60865,60925,106,28.8
1780762200,60925,60925,60925,60925,10,29.2
1780762500,60890,60890,60890,60890,1,27.5
1780762800,60815,60815,60765,60785,20,28.35
1780763100,60820,60830,60680,60725,8,27.85
1780763400,60760,60785,60600,60600,28,29.1
1780763700,60665,60690,60660,60660,3,29.2
1780764000,60690,60860,60690,60835,74,31.55
1780764300,60865,60915,60810,60915,35,30.2
1780764600,60900,60900,60900,60900,20,29.55
1780764900,60875,60875,60855,60875,5,29.1
1780765200,60900,60900,60900,60900,1,28.65
1780765500,60805,60805,60805,60805,1,23.8
1780765800,60800,60800,60800,60800,1,23.65
1780766100,60830,60830,60765,60765,4,23.5
1780766400,60720,60720,60645,60675,54,25.45
1780766700,60720,60785,60720,60785,71,27.8
1780767000,60795,60850,60795,60850,14,25.65
1780767300,60865,60865,60700,60700,10,25.55
1780767600,60775,60785,60750,60750,5,23.55
1780767900,60750,60750,60750,60750,5,18.5
1780768200,60700,60700,60655,60655,2,18.1
1780768500,60660,60720,60655,60720,8,18.45
1780768800,60720,60720,60660,60660,3,17.6
1780769100,60705,60705,60550,60550,30,18.7
1780769400,60570,60700,60570,60605,8,17.7
1780769700,60620,60620,60550,60585,8,17.95
1780770000,60575,60640,60575,60640,8,14.65
1780770300,60685,60840,60685,60825,32,14.5
1780770600,60770,60770,60635,60700,70,17
1780770900,60685,60730,60670,60730,8,17.15
1780771200,60710,60725,60700,60725,3,17.25
1780771500,60725,60725,60620,60625,9,17.65
1780771800,60620,60620,60620,60620,1,17.65
1780772400,60685,60685,60650,60655,3,17.6
1780772700,60780,60870,60780,60870,22,16
1780773000,60885,60910,60840,60855,18,13.35
1780773300,60785,60785,60785,60785,3,12.8
1780773600,60725,60725,60725,60725,1,12.35
1780774200,60760,60760,60730,60730,3,12.25
1780774500,60715,60715,60655,60695,8,12.4
1780774800,60705,60705,60705,60705,1,12.35
1780775100,60775,60775,60775,60775,2,12.05
1780775400,60765,60765,60720,60720,3,12.05
1780775700,60725,60795,60725,60750,4,10.75
1780776000,60750,60750,60675,60675,7,10.7
1780776300,60680,60680,60680,60680,1,10.35
1780776600,60680,60720,60680,60720,2,10.05
1780776900,60685,60720,60685,60720,4,8.65
1780777200,60740,60740,60740,60740,1,5.2
1780777500,60755,60760,60680,60680,11,5.35
1780777800,60755,60805,60755,60805,2,5.3
1780778100,60800,60810,60800,60810,2,4.95
1780778400,60760,60900,60760,60835,32,6.5
1780778700,60885,60885,60885,60885,2,6.45
1780779000,60805,60805,60805,60805,1,5.4
1780779300,60840,60840,60790,60800,48,6.9
1780779600,60875,60885,60820,60820,12,7.35
1780779900,60860,60860,60860,60860,4,7.5
1780780200,60860,61035,60860,60945,36,9.15
1780780500,60960,60960,60940,60940,4,8.95
1780780800,60995,61075,60995,61075,15,9.65
1780781100,61030,61030,60985,61000,12,10.15
1780781400,61025,61160,61020,61160,14,10.7
1780781700,61105,61105,60955,60955,11,11.05
1780782300,60950,60950,60950,60950,1,10.75
1780782600,61020,61025,61020,61025,2,10.8
1780782900,60840,60910,60835,60910,9,11.15
1780783200,60790,60975,60755,60800,11,11.5
1780783500,60830,60830,60710,60765,26,12.75
1780784100,60855,60895,60855,60895,8,12.6
1780784400,60870,60870,60660,60660,14,13.2
1780784700,60660,60665,60575,60590,94,17.8
1780785000,60585,60655,60585,60640,18,17.1
1780785300,60705,60710,60660,60660,8,17.4
1780785600,60720,60735,60700,60735,21,18.4
1780785900,60745,60745,60745,60745,5,16.25
1780786200,60815,60815,60810,60810,2,15.75
1780786500,60850,60850,60705,60705,16,16.35
1780786800,60665,60850,60660,60825,18,15.45
1780787100,60790,60850,60790,60850,6,15.55
1780787400,60850,60890,60840,60890,9,15.25
1780787700,60880,60880,60785,60785,14,15.35
1780788300,60790,60830,60790,60830,2,14.75
1780788600,60795,60795,60795,60795,1,14.25
1780788900,60875,60875,60875,60875,2,14.3
1780789200,61020,61020,60995,61010,6,14.5
1780789500,60955,60975,60925,60925,9,14.5
1780789800,61015,61030,60995,60995,33,15.6
1780790100,61050,61095,61005,61005,17,15.15
1780790400,61000,61095,60995,61045,8,15.15
1780790700,61050,61055,60955,61055,34,16.15
1780791000,60960,61045,60960,60960,57,14.3
1780791300,61015,61045,60995,61000,13,14.05
1780791600,60990,60990,60975,60975,11,14.2
1780791900,60995,60995,60945,60945,6,13.45
1780792200,61000,61100,61000,61080,58,16.1
1780792500,61065,61065,61055,61055,2,16.1
1780792800,60990,60990,60975,60975,2,15.4
1780793100,60930,60930,60885,60885,34,16.2
1780793400,60970,60970,60970,60970,3,16.05
1780793700,60930,60960,60930,60960,3,15.75
1780794000,60955,61290,60955,61205,66,18.35
1780794300,61225,61550,61120,61445,59,21.2
1780794600,61490,61550,61455,61525,58,24.05
1780794900,61420,61855,61415,61710,161,32
1780795200,61605,61795,61530,61690,48,34.1
1780795500,61685,61815,61640,61805,43,35.8
1780795800,61780,61780,61690,61730,8,34.55
1780796100,61705,61705,61600,61640,18,34.6
1780796400,61650,61665,61580,61580,33,35.85
1780796700,61580,61800,61510,61750,202,44.25
1780797000,61650,61650,61570,61595,13,42.05
1780797300,61680,61695,61650,61655,79,45.35
1780797600,61655,61700,61635,61700,30,46.3
1780797900,61700,61755,61680,61755,5,46.25
1780798200,61705,61705,61600,61610,9,43.8
1780798500,61545,61545,61465,61465,6,44
1780798800,61450,61450,61390,61390,8,44.3
1780799100,61380,61435,61380,61395,3,42.75
1780799400,61435,61560,61395,61485,92,47.2
1780799700,61530,61530,61400,61450,11,47.6
1780800000,61505,61505,61505,61505,2,44.4
1780800300,61735,61750,61725,61725,9,41.9
1780800600,61690,61755,61585,61685,99,43.95
1780800900,61700,61700,61665,61690,52,38.5
1780801200,61675,61675,61645,61650,4,36.3
1780801500,61655,61690,61655,61675,7,34.5
1780801800,61685,61685,61685,61685,1,34.15
1780802100,61690,61900,61690,61900,95,38
1780802400,61895,61915,61770,61770,105,41.6
1780802700,61830,61860,61780,61860,11,32.05
1780803000,61825,61855,61825,61855,10,31.9
1780803300,61800,61810,61760,61790,18,28.85
1780803600,61755,61830,61755,61830,2,27.45
1780803900,61785,61830,61780,61780,11,27.75
1780804200,61805,61805,61800,61800,4,27.5
1780804500,61820,61870,61820,61870,19,28.15
1780804800,61820,61820,61735,61735,9,28.2
1780805100,61750,61750,61750,61750,2,28.15
1780805400,61735,61735,61695,61705,7,23.9
1780806300,61660,61660,61660,61660,2,23.45
1780806600,61795,61795,61795,61795,1,23.4
1780806900,61865,61870,61865,61870,6,23.25
1780807200,61885,61990,61870,61990,9,18.75
1780807500,61920,61980,61880,61980,17,17
1780807800,61980,62035,61980,61990,18,17.7
1780808100,62055,62095,62035,62075,10,17.85
1780808400,62055,62055,61990,62030,20,18.8
1780808700,61980,62030,61950,61975,50,16.55
1780809000,61980,62400,61980,62065,78,15.2
1780809300,61980,62230,61960,62200,96,19.45
1780809600,62130,62130,61995,62100,43,21.1
1780809900,62110,62115,61885,61885,55,22.95
1780810200,61920,61935,61810,61860,20,23.85
1780810500,61885,61955,61885,61955,5,23.55
1780810800,62005,62010,62000,62010,21,24.4
1780811100,61990,61990,61955,61955,2,23.55
1780811400,61880,61880,61880,61880,2,23.2
1780811700,61900,61950,61900,61950,4,23.3
1780812000,61830,61830,61830,61830,4,23.15
1780812300,61810,61810,61800,61810,4,23.25
1780812900,61840,62000,61840,62000,10,23.7
1780813200,61950,62045,61950,62045,7,23.75
1780813500,62030,62200,61995,62200,6,23.6
1780813800,62200,62305,62180,62305,58,25.65
1780814100,62300,62480,62290,62320,147,32.1
1780814400,62380,62380,62310,62375,29,33.05
1780814700,62400,62435,62300,62300,133,38.7
1780815000,62340,62390,62340,62390,33,37.85
1780815300,62300,62400,62300,62345,78,37.85
1780815600,62305,62400,62195,62400,25,34.3
1780815900,62390,62495,62385,62485,53,34.8
1780816200,62375,62395,62375,62395,2,32.15
1780816500,62360,62380,62345,62365,10,31.65
1780816800,62380,62390,62380,62390,4,31.6
1780817100,62430,62460,62390,62390,9,31
1780817400,62435,62480,62435,62445,23,32.05
1780818000,62420,62455,62390,62455,8,32.35
1780818300,62445,62465,62445,62465,2,32.25
1780818600,62415,62520,62415,62520,30,33.55
1780818900,62520,62630,62520,62585,58,36.25
1780819200,62625,62640,62580,62580,4,35.95
1780819500,62575,62600,62570,62570,5,35.85
1780819800,62570,62570,62570,62570,1,35.6
1780820100,62550,62565,62550,62565,2,32.8
1780820400,62650,62710,62640,62640,28,26.85
1780820700,62670,62790,62670,62760,11,25.95
1780821000,62760,62790,62680,62680,24,20.5
1780821300,62780,62850,62775,62805,47,21.2
1780821600,62715,62780,62620,62765,42,19.4
1780821900,62765,63145,62765,62995,70,21.65
1780822200,63005,63045,62920,63045,66,22.3
1780822500,63010,63100,62965,63065,56,25
1780822800,63040,63080,62990,63080,38,26.4
1780823100,63065,63085,63065,63085,8,26.6
1780823400,63035,63035,62925,62925,8,26.55
1780823700,63035,63050,62990,63000,20,26.4
1780824000,62960,62970,62840,62840,12,26.6
1780824300,62855,62900,62820,62895,14,27.2
1780824600,62905,62905,62830,62830,2,25.8
1780824900,62800,62810,62765,62810,6,23.2
1780825200,62735,62770,62710,62770,3,23.15
1780825500,62760,62760,62600,62670,35,24.65
1780825800,62650,62835,62650,62785,49,27.05
1780826100,62785,62785,62695,62705,6,27.25
1780826400,62645,62645,62530,62615,17,26.7
1780826700,62580,62610,62550,62550,17,27
1780827000,62570,62625,62570,62625,29,27.25
1780827300,62600,62600,62600,62600,1,24.95
1780827600,62655,62655,62655,62655,5,23.1
1780827900,62720,62720,62720,62720,1,19.65
1780828200,62660,62660,62550,62550,21,17.4
1780828500,62575,62575,62505,62510,37,16.45
1780828800,62510,62510,62470,62500,4,14.75
1780829100,62475,62515,62460,62515,24,15.55
1780829400,62520,62520,62520,62520,2,15.25
1780829700,62625,62625,62535,62535,10,14.75
1780830300,62520,62520,62520,62520,5,14.4
1780830600,62655,62655,62605,62635,17,14.55
1780830900,62655,62655,62630,62630,4,14.65
1780831200,62670,62670,62670,62670,1,14.4
1780831500,62700,62715,62700,62710,6,14.55
1780831800,62680,62680,62655,62655,8,13.2
1780832100,62705,62845,62705,62800,88,15.15
1780832400,62800,62825,62800,62825,30,16.35
1780832700,62825,62900,62815,62870,47,17.85
1780833000,62850,62850,62765,62820,5,17.25
1780833300,62765,62825,62750,62825,36,17.6
1780833600,62745,62800,62745,62800,23,18.7
1780833900,62800,62820,62575,62575,334,35.15
1780834200,62495,62545,62215,62265,200,45.1
1780834500,62290,62600,62010,62165,377,62.9
1780834800,62300,62300,62140,62140,16,61.85
1780835100,62115,62235,62115,62135,30,63.15
1780835400,62085,62105,61925,61980,93,66.6
1780835700,62030,62070,61950,62000,28,67.9
1780836000,62050,62050,61755,61810,165,75.65
1780836300,61800,62020,61800,62020,55,78.15
1780836600,62000,62030,61920,62030,26,78.6
1780836900,61965,62115,61965,62115,19,79.35
1780837200,62035,62035,61965,61985,15,80.05
1780837500,61930,61955,61850,61910,58,82.65
1780837800,61905,61905,61785,61845,68,85.65
1780838100,61890,61950,61800,61800,34,82.95
1780838400,61800,61880,61800,61880,10,81.95
1780838700,61855,62020,61855,61970,60,82.6
1780839000,61940,62035,61940,61960,11,82.9
1780839300,61945,61945,61805,61875,49,83.55
1780839600,61885,61900,61880,61880,14,83.1
1780839900,61905,61905,61850,61885,7,66.75
1780840200,61920,61920,61835,61835,19,57.7
1780840500,61905,61905,61860,61860,3,39
1780840800,61870,61885,61870,61885,20,39.2
1780841400,61925,61950,61925,61950,25,38.95
1780841700,61945,62065,61945,62065,103,39.45
1780842000,62055,62240,62050,62165,49,40.5
1780842300,62190,62315,62170,62170,42,34.35
1780842600,62335,62430,62335,62390,20,32.6
1780842900,62350,62400,62330,62340,8,31.7
1780843200,62165,62200,62070,62145,80,34.75
1780843500,62130,62130,61895,61920,63,37.15
1780843800,61945,62050,61880,62050,17,35.1
1780844100,62030,62060,62030,62060,5,31.95
1780844400,61990,61990,61870,61900,48,32.65
1780844700,61865,61870,61785,61855,32,33.75
1780845000,61950,62010,61950,61960,4,30.95
1780845300,61955,62020,61840,61870,51,32.95
1780845600,61930,61930,61920,61920,2,30.6
1780845900,61985,62050,61970,62050,12,30.5
1780846200,62100,62220,62100,62155,28,31.55
1780846500,62215,62215,62200,62200,4,30.8
1780846800,62215,62275,62195,62195,44,32.85
1780847100,62185,62185,62135,62175,44,34.05
1780847400,62225,62305,62225,62305,4,33
1780847700,62185,62225,62085,62150,17,28.7
1780848300,62100,62125,62095,62120,28,27.65
1780848600,62160,62200,62130,62195,13,26.2
1780848900,62345,62345,62255,62330,16,26
1780849200,62340,62400,62340,62400,24,26.8
1780849500,62400,62430,62265,62265,36,24.6
1780849800,62400,62415,62400,62415,2,21.55
1780850100,62365,62380,62340,62380,6,21
1780850400,62395,62395,62305,62305,29,22.2
1780850700,62325,62325,62325,62325,1,19.85
1780851300,62310,62310,62160,62160,54,20.95
1780851600,62220,62355,62220,62355,21,21.8
1780851900,62355,62450,62355,62430,10,19.75
1780852200,62390,62450,62390,62450,49,22.1
1780852500,62425,62490,62420,62445,19,22.45
1780852800,62440,62440,62440,62440,1,21.1
1780853100,62425,62425,62340,62375,96,25.7
1780853400,62445,62445,62390,62390,13,24.15
1780853700,62425,62425,62425,62425,2,22.05
1780854000,62420,62420,62395,62395,18,22.75
1780854300,62400,62415,62260,62300,86,26.2
1780854600,62360,62365,62255,62280,39,26.75
1780854900,62335,62335,62320,62320,21,27.15
1780855200,62385,62385,62385,62385,2,26.45
1780855500,62315,62365,62315,62365,12,25.85
1780855800,62400,62415,62395,62395,33,25.7
1780856100,62300,62315,62275,62315,14,26.3
1780856400,62315,62315,62315,62315,1,26.05
1780856700,62355,62370,62340,62340,9,25.05
1780857000,62355,62440,62355,62415,20,26
1780857300,62365,62365,62240,62275,96,28.1
1780857600,62310,62310,62290,62290,2,27.15
1780857900,62320,62350,62275,62275,12,27.25
1780858200,62240,62240,62170,62200,25,26.05
1780858500,62205,62270,62110,62110,34,26.8
1780858800,62165,62165,61845,62025,197,36.6
1780859100,61990,61990,61715,61730,155,39.55
1780859400,61715,61865,61715,61755,110,44.4
1780859700,61750,61750,61365,61400,220,55.3
1780860000,61440,61640,61400,61590,93,59.05
1780860300,61570,61610,61420,61605,177,63.6
1780860600,61610,61610,61430,61475,104,66.85
1780860900,61435,61480,61370,61400,208,76.2
1780861200,61410,61430,61300,61305,121,82.15
1780861500,61400,61595,61285,61515,91,86.1
1780861800,61515,61550,61370,61395,197,94.3
1780862100,61440,61440,61320,61380,84,97.8
1780862400,61385,61500,61270,61490,66,101.05
1780862700,61560,61685,61540,61650,293,115.25
1780863000,61700,61800,61625,61710,207,124.6
1780863300,61680,61680,61560,61590,39,121.75
1780863600,61715,61960,60950,60950,109,127.1
1780863900,61000,61005,60870,61005,29,127.95
1780864200,61800,61800,61500,61500,20,127.7
1780864500,61800,61935,61800,61865,20,127
