time,open,high,low,close,LOC,EMA,EMA Direction (debug),LOC Direction (debug),Bias Direction (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side)
1714694400,59570,59610,59290,59525,59610,,1,-1,0,0,0,0,0
1714698000,59500,59990,59470,59800,59610,59223.5420582778,1,-1,0,0,0,0,0
1714701600,59765,60440,59735,60010,59690,,1,1,1,0,0,0,0
1714705200,60040,60555,60035,60260,59690,,1,1,1,0,0,0,0
1714708800,60255,60365,60050,60105,59690,,1,1,1,0,0,0,0
1714712400,60105,60145,59955,60065,59690,59504.028038851866,1,1,1,0,0,0,0
1714716000,60065,60105,59750,59790,59690,,1,1,1,0,0,0,0
1714719600,59745,59930,59570,59670,59690,,1,1,1,0,0,0,0
1714723200,59695,59855,59625,59655,59690,,1,1,1,0,0,0,0
1714726800,59675,60025,59665,59925,59690,59644.352025901244,1,1,1,0,0,0,0
1714730400,59855,59890,59275,59470,59690,,-1,1,0,0,0,0,0
1714734000,59440,59840,59275,59685,59610,,1,-1,0,0,0,0,0
1714737600,59635,61265,59395,61110,59610,,1,-1,0,0,0,0,0
1714741200,61100,62290,61000,62200,61000,60496.23468393416,1,1,1,0,0,0,0
1714744800,62240,62650,61875,62110,61875,,1,1,1,0,0,0,0
1714748400,62125,62285,61800,62160,61875,,1,1,1,0,0,0,0
1714752000,62210,62725,62035,62190,61875,,1,1,1,0,0,0,0
1714755600,62185,62480,61990,62350,61875,61114.15645595611,1,1,1,1,0,0,0
1714759200,62300,62500,62175,62315,61875,,1,1,1,0,0,0,0
1714762800,62275,62640,62060,62565,61875,,1,1,1,0,0,0,0
1714766400,62550,63665,62450,63360,62450,61862.77097063741,1,1,1,0,0,0,0
1714946400,63920,64410,63920,64390,63920,,1,1,1,0,0,0,0
1714950000,64390,64765,64295,64475,64180,,1,1,1,1,0,0,0
1714953600,64500,64840,64500,64710,64415,,1,1,1,1,0,0,0
1714957200,64745,64975,64525,64620,64415,62781.84731375827,1,1,1,0,0,0,0
1714960800,64625,64730,64250,64250,64415,,1,1,1,0,0,0,0
1714964400,64275,64400,64115,64310,64400,,1,-1,0,0,0,0,0
1714968000,64250,64625,64245,64610,64400,,1,-1,0,0,0,0,0
1714971600,64610,64805,64475,64620,64475,63394.56487583885,1,1,1,0,0,0,0
1714975200,64610,64955,64575,64765,64475,,1,1,1,0,0,0,0
1714978800,64750,65075,64655,65030,64730,,1,1,1,0,0,0,0
1714982400,65045,66040,64975,65670,64975,,1,1,1,1,0,0,0
1714986000,65670,65900,65625,65670,65585,64153.04325055923,1,1,1,0,0,0,0
1714989600,65700,65810,64350,64565,65585,,1,1,1,0,0,0,0
1714993200,64535,64880,64505,64735,64880,,1,-1,0,0,0,0,0
1714996800,64735,64865,63805,64050,64880,,1,-1,0,0,0,0,0
1715000400,64025,64445,63900,64295,64120,64200.362167039486,1,-1,0,0,0,0,0
1715004000,64330,64680,63625,63680,64300,,-1,1,0,0,0,0,0
1715007600,63685,64195,63275,64105,63815,,-1,-1,-1,0,0,0,0
1715011200,64055,64180,63485,63570,63815,,-1,-1,-1,0,0,0,0
1715014800,63540,63880,63325,63540,63815,63980.24144469299,-1,-1,-1,0,0,0,0
1715018400,63565,63895,63320,63735,63815,,-1,-1,-1,0,0,0,0
1715022000,63735,63760,63065,63580,63815,,-1,-1,-1,0,0,0,0
1715025600,63595,63840,63400,63705,63815,63888.49429646199,-1,-1,-1,0,0,0,0
1715032800,63900,64100,63790,63865,63790,,-1,1,0,0,0,0,0
1715036400,63850,63850,63480,63560,63790,,-1,1,0,0,0,0,0
1715040000,63560,64020,63300,63930,63685,,-1,-1,-1,0,0,0,0
1715043600,63935,64360,63850,64280,63850,64018.996197641325,1,1,1,0,0,0,0
1715047200,64260,64310,63995,64110,63850,,1,1,1,0,0,0,0
1715050800,64090,64135,63170,63625,63850,,-1,1,0,0,0,0,0
1715054400,63605,63860,63420,63855,63710,,-1,-1,-1,0,0,0,0
1715058000,63855,64145,63620,63885,63710,63974.33079842755,-1,-1,-1,0,0,0,0
1715061600,63945,64115,63790,64040,63710,,1,-1,0,0,0,0,0
1715065200,64020,64245,63920,64070,63710,,1,-1,0,0,0,0,0
1715068800,64090,64850,64000,64640,63710,,1,-1,0,0,0,0,0
1715072400,64645,64815,64535,64595,64575,64181.220532285035,1,1,1,0,0,0,0
1715076000,64595,64625,64200,64530,64575,,1,1,1,0,0,0,0
1715079600,64525,64570,63765,63890,64575,,-1,1,0,0,0,0,0
1715083200,63900,64200,63870,64085,64110,,1,-1,0,0,0,0,0
1715086800,64085,64170,63425,63595,64110,63985.81368819002,-1,-1,-1,0,0,0,0
1715090400,63600,64465,63450,64420,64110,,1,-1,0,0,0,0,0
1715094000,64440,64765,63990,64135,64105,,-1,1,0,0,0,0,0
1715097600,64160,64305,63840,64010,64105,,-1,1,0,0,0,0,0
1715101200,64030,64040,63655,63745,64040,63905.542458793345,-1,-1,-1,0,0,0,0
1715104800,63730,63745,63160,63525,64040,,-1,-1,-1,0,0,0,0
1715108400,63515,63635,63285,63415,63545,,-1,-1,-1,0,0,0,0
1715112000,63385,63500,63180,63250,63545,63687.02830586223,-1,-1,-1,0,0,0,0
1715119200,63020,63470,62555,63145,63545,,-1,-1,-1,0,0,0,0
1715122800,63200,63200,62575,62650,63545,,-1,-1,-1,0,0,0,0
1715126400,62610,63000,62395,62895,62830,,-1,-1,-1,0,0,0,0
1715130000,62905,63010,62740,62820,62830,63398.01887057482,-1,-1,-1,0,0,0,0
1715133600,62845,63155,62840,63075,62830,,-1,-1,-1,0,0,0,0
1715137200,63055,63305,62875,63240,63000,,-1,1,0,0,0,0,0
1715140800,63235,63395,62675,62855,63000,,-1,1,0,0,0,0,0
1715144400,62850,63045,62685,62935,62965,63243.679247049884,-1,-1,-1,0,0,0,0
1715148000,62930,63010,62410,62815,62965,,-1,-1,-1,0,0,0,0
1715151600,62805,62925,62375,62495,62840,,-1,-1,-1,0,1,0,0
1715155200,62485,62720,62330,62690,62840,,-1,-1,-1,0,0,0,0
1715158800,62650,62720,62380,62600,62840,63029.11949803326,-1,-1,-1,0,1,0,0
1715162400,62630,62835,62560,62765,62840,,-1,-1,-1,0,0,0,1
1715166000,62765,62820,62410,62500,62840,,-1,-1,-1,0,0,0,0
1715169600,62520,62765,62365,62515,62840,,-1,-1,-1,0,0,0,0
1715173200,62530,62780,62035,62765,62840,62941.07966535551,-1,-1,-1,0,0,0,0
1715176800,62760,63205,62480,62925,62840,,-1,-1,-1,0,0,0,0
1715180400,62935,62980,62200,62620,62840,,-1,-1,-1,0,0,0,0
1715184000,62635,62800,62300,62795,62840,,-1,-1,-1,0,0,0,0
1715187600,62785,63035,62730,62965,62730,62949.05311023701,1,1,1,0,0,0,0
1715191200,62965,63125,62775,62845,62730,,-1,1,0,0,0,0,0
1715194800,62855,62870,62250,62480,62870,,-1,-1,-1,0,0,0,0
1715198400,62475,62555,61720,61880,62740,62592.70207349134,-1,-1,-1,0,0,0,0
1715205600,61955,61960,61375,61570,62120,,-1,-1,-1,0,0,0,0
1715209200,61495,61540,61130,61455,62120,,-1,-1,-1,0,0,0,0
1715212800,61445,61720,61405,61655,62120,,-1,-1,-1,0,0,0,0
1715216400,61650,61855,61640,61830,62120,62338.468048994226,-1,-1,-1,0,0,0,0
1715220000,61835,61995,61785,61975,62120,,-1,-1,-1,0,0,0,0
1715223600,61975,62095,61695,61970,62120,,-1,-1,-1,0,0,0,0
1715227200,61975,62075,61700,61785,62120,,-1,-1,-1,0,1,0,0
1715230800,61800,62000,61760,61885,62120,62187.31203266282,-1,-1,-1,0,0,0,0
1715234400,61865,62075,61815,61905,62120,,-1,-1,-1,0,0,0,0
1715238000,61900,61905,61385,61485,62120,,-1,-1,-1,0,0,0,0
1715241600,61515,61700,61445,61580,61680,,-1,-1,-1,0,0,0,0
1715245200,61640,61640,61170,61540,61680,61971.541355108544,-1,-1,-1,0,1,0,0
1715248800,61540,61560,61040,61055,61540,,-1,-1,-1,0,0,0,0
1715252400,61060,61450,60880,61320,61540,,-1,-1,-1,0,0,0,0
1715256000,61305,61855,61305,61775,61540,,-1,-1,-1,0,0,0,0
1715259600,61770,61795,61125,61460,61590,61801.027570072365,-1,1,0,0,0,0,0
1715263200,61490,61915,61380,61900,61590,,-1,1,0,0,0,0,0
1715266800,61890,62660,61805,62535,61590,,1,1,1,0,0,0,0
1715270400,62525,63105,62210,62245,62280,,1,1,1,0,0,0,0
1715274000,62240,62595,62110,62325,62280,61975.68504671491,1,1,1,0,0,0,0
1715277600,62310,62620,62250,62620,62280,,1,1,1,0,0,0,0
1715281200,62650,62950,62530,62820,62280,,1,1,1,0,0,0,0
1715284800,62825,63045,62740,63040,62280,62330.45669780994,1,1,1,0,0,0,0
1715292000,63000,63810,62865,63670,62280,,1,1,1,0,0,0,0
1715295600,63720,63720,63210,63435,63100,,1,1,1,0,0,0,0
1715299200,63435,63445,63095,63170,63100,,1,1,1,0,0,0,0
1715302800,63200,63320,62980,63210,63100,62623.63779853996,1,1,1,0,0,0,0
1715306400,63225,63390,63100,63220,63100,,1,1,1,0,0,0,0
1715310000,63175,63280,63140,63260,63100,,1,1,1,0,0,0,0
1715313600,63280,63350,63125,63250,63100,,1,1,1,0,0,0,0
1715317200,63285,63285,63010,63120,63100,62789.091865693306,1,1,1,0,0,0,0
1715320800,63120,63600,63115,63525,63100,,1,1,1,0,0,0,0
1715324400,63535,63750,63370,63460,63370,,1,1,1,0,0,0,0
1715328000,63445,63500,63235,63385,63370,,1,1,1,0,0,0,0
1715331600,63425,63595,63240,63505,63370,63027.72791046221,1,1,1,0,0,0,0
1715335200,63505,63505,63245,63415,63370,,1,1,1,0,0,0,0
1715338800,63425,63715,63160,63690,63370,,1,1,1,0,0,0,0
1715342400,63715,63900,63340,63385,63530,,1,1,1,0,0,0,0
1715346000,63360,63490,63145,63345,63490,63133.48527364147,1,-1,0,0,0,0,0
1715349600,63300,63440,60990,61320,63490,,-1,-1,-1,0,0,0,0
1715353200,61345,61545,60900,61160,61545,,-1,-1,-1,0,0,0,0
1715356800,61135,61510,60475,61315,61545,,-1,-1,-1,0,0,0,0
1715360400,61315,61325,60410,60630,61545,62298.990182427646,-1,-1,-1,0,1,0,0
1715364000,60620,60985,60440,60935,60875,,-1,-1,-1,0,0,0,0
1715367600,60920,61095,60800,60970,60800,,-1,1,0,0,0,0,0
1715371200,60990,61230,60740,60840,60800,61812.66012161843,-1,1,0,0,0,0,0
1715551200,61375,61790,61375,61615,61375,,-1,1,0,0,0,0,0
1715554800,61615,61845,61590,61770,61605,,-1,1,0,0,0,0,0
1715558400,61765,62110,61765,61810,61765,,-1,1,0,0,0,0,0
1715562000,61805,61860,61500,61725,61765,61783.44008107895,-1,1,0,0,0,0,0
1715565600,61740,61835,61235,61345,61795,,-1,-1,-1,0,0,0,0
1715569200,61355,61465,61025,61425,61400,,-1,-1,-1,0,0,0,0
1715572800,61420,61450,61150,61285,61400,,-1,-1,-1,0,0,0,0
1715576400,61290,61340,61075,61150,61400,61572.293387385966,-1,-1,-1,0,0,0,0
1715580000,61150,61875,61060,61855,61400,,1,-1,0,0,0,0,0
1715583600,61835,62875,61805,62745,61805,,1,1,1,0,0,0,0
1715587200,62715,63485,62715,63195,62715,,1,1,1,0,0,0,0
1715590800,63215,63725,63215,63500,63030,62214.86225825731,1,1,1,0,0,0,0
1715594400,63500,63500,62820,63105,63030,,1,1,1,0,0,0,0
1715598000,63080,63170,62940,63105,63030,,1,1,1,0,0,0,0
1715601600,63105,63265,62755,63225,63030,,1,1,1,0,0,0,0
1715605200,63205,63385,62885,63110,63030,62513.24150550487,1,1,1,0,0,0,0
1715608800,63095,63470,63020,63080,63030,,1,1,1,0,0,0,0
1715612400,63040,63575,63035,63350,63030,,1,1,1,0,0,0,0
1715616000,63380,63850,63260,63515,63030,,1,1,1,0,0,0,0
1715619600,63520,63520,62910,63140,63030,62722.16100366991,1,1,1,0,0,0,0
1715623200,63130,63145,62860,63110,63030,,1,1,1,0,0,0,0
1715626800,63115,63575,63110,63540,63030,,1,1,1,0,0,0,0
1715630400,63495,63540,63330,63410,63325,62951.440669113275,1,1,1,0,0,0,0
1715637600,62525,63290,62525,63085,63290,,1,-1,0,0,0,0,0
1715641200,63065,63350,63065,63295,63190,,1,-1,0,0,0,0,0
1715644800,63300,63500,63075,63180,63215,,1,1,1,0,0,0,0
1715648400,63135,63400,62930,63000,63215,62967.627112742186,1,1,1,0,0,0,0
1715652000,62985,63015,62810,62865,63010,,-1,-1,-1,0,0,0,0
1715655600,62865,62995,62685,62795,63010,,-1,-1,-1,0,0,0,0
1715659200,62760,62965,62680,62825,63010,,-1,-1,-1,0,0,0,0
1715662800,62810,63070,62755,62985,63010,62973.418075161455,1,-1,0,0,0,0,0
1715666400,62970,62970,61660,62335,63010,,-1,-1,-1,0,0,0,0
1715670000,62330,62400,62100,62280,62410,,-1,-1,-1,0,0,0,0
1715673600,62295,62310,61980,62145,62410,,-1,-1,-1,0,0,0,0
1715677200,62125,62225,62035,62090,62410,62678.94538344097,-1,-1,-1,0,0,0,0
1715680800,62085,62085,61810,61990,62085,,-1,-1,-1,0,0,0,0
1715684400,62010,62170,61960,62115,62085,,-1,-1,-1,0,0,0,0
1715688000,62080,62405,61410,61875,62070,,-1,1,0,0,0,0,0
1715691600,61850,62365,61750,61950,62070,62435.96358896065,-1,1,0,0,0,0,0
1715695200,61950,62585,61345,62055,62070,,-1,1,0,0,0,0,0
1715698800,62060,62265,61910,62050,62070,,-1,1,0,0,0,0,0
1715702400,62045,62075,61460,61660,62070,,-1,1,0,0,0,0,0
1715706000,61670,61750,61350,61520,61850,62130.64239264043,-1,-1,-1,0,0,0,0
1715709600,61515,61685,61425,61670,61850,,-1,-1,-1,0,0,0,0
1715713200,61670,61915,61600,61820,61850,,-1,-1,-1,0,0,0,0
1715716800,61830,61930,61775,61870,61850,62043.76159509362,-1,-1,-1,0,0,0,0
1715724000,61840,61995,61785,61970,61850,,-1,-1,-1,0,0,0,0
1715727600,61900,61910,61740,61790,61850,,-1,-1,-1,0,0,0,0
1715731200,61790,62010,61530,61645,61850,,-1,-1,-1,0,0,0,0
1715734800,61665,61965,61655,61920,61850,62002.50773006242,-1,-1,-1,0,0,0,0
1715738400,61965,62160,61945,61980,61950,,-1,1,0,0,0,0,0
1715742000,62005,62280,62005,62195,61950,,1,1,1,0,0,0,0
1715745600,62190,62260,62060,62170,62125,,1,1,1,0,0,0,0
1715749200,62170,62330,62140,62190,62125,62065.00515337494,1,1,1,0,0,0,0
1715752800,62220,62250,62060,62210,62125,,1,1,1,0,0,0,0
1715756400,62230,62535,62140,62440,62125,,1,1,1,0,0,0,0
1715760000,62480,62500,62285,62385,62285,,1,1,1,0,0,0,0
1715763600,62380,63220,62190,63010,62285,62380.0034355833,1,1,1,0,0,0,0
1715767200,63015,63295,62690,62980,62690,,1,1,1,0,0,0,0
1715770800,62960,63105,62520,62735,62690,,1,1,1,0,0,0,0
1715774400,62755,64540,62660,64135,62690,,1,1,1,0,0,0,0
1715778000,64190,65085,63895,64535,63895,63098.335623722196,1,1,1,0,0,0,0
1715781600,64560,64895,64350,64895,63895,,1,1,1,0,0,0,0
1715785200,64905,65500,64770,65110,64770,,1,1,1,0,0,0,0
1715788800,65155,65535,65120,65200,65010,,1,1,1,0,0,0,0
1715792400,65205,65600,65205,65580,65010,63925.557082481464,1,1,1,0,0,0,0
1715796000,65475,66240,65420,66170,65010,,1,1,1,0,0,0,0
1715799600,66165,66875,65740,66465,65720,,1,1,1,0,0,0,0
1715803200,66485,66570,66190,66365,66315,64738.70472165431,1,1,1,0,0,0,0
1715810400,66365,66740,66220,66585,66315,,1,1,1,0,0,0,0
1715814000,66515,66890,66470,66650,66475,,1,1,1,0,0,0,0
1715817600,66655,67095,66350,66455,66475,,1,1,1,0,0,0,0
1715821200,66430,66620,66195,66350,66620,65275.80314776954,1,-1,0,0,0,0,0
1715824800,66360,66485,66120,66255,66620,,1,-1,0,0,0,0,0
1715828400,66265,66450,66160,66355,66620,,1,-1,0,0,0,0,0
1715832000,66280,66395,66165,66170,66620,,1,-1,0,0,0,0,0
1715835600,66155,66275,66130,66165,66310,65572.20209851302,1,-1,0,0,0,0,0
1715839200,66120,66355,66045,66295,66310,,1,-1,0,0,0,0,0
1715842800,66315,66675,66295,66555,66310,,1,-1,0,0,0,0,0
1715846400,66515,66830,66475,66750,66450,,1,1,1,0,0,0,0
1715850000,66680,66745,66490,66730,66450,65958.13473234202,1,1,1,0,0,0,0
1715853600,66685,66685,66465,66595,66450,,1,1,1,0,0,0,0
1715857200,66605,66980,66460,66925,66450,,1,1,1,0,0,0,0
1715860800,66920,67165,66275,66375,66450,,1,1,1,0,0,0,0
1715864400,66375,66765,66135,66725,66400,66213.75648822801,1,-1,0,0,0,0,0
1715868000,66710,66785,65910,65940,66400,,-1,-1,-1,0,0,0,0
1715871600,65945,66250,65720,66145,66400,,1,-1,0,0,0,0,0
1715875200,66155,66180,65415,65470,66400,,-1,-1,-1,0,1,0,0
1715878800,65475,65700,64865,65270,65780,65899.17099215201,-1,-1,-1,0,0,0,0
1715882400,65265,65510,65085,65395,65345,,-1,-1,-1,0,0,0,0
1715886000,65385,65880,65355,65470,65345,,-1,-1,-1,0,0,0,0
1715889600,65470,65570,65330,65545,65345,65781.113994768,-1,-1,-1,0,0,0,0
1715896800,65755,65815,65405,65665,65345,,-1,-1,-1,0,0,0,0
1715900400,65730,65730,65435,65500,65345,,-1,-1,-1,0,0,0,0
1715904000,65500,65770,65500,65770,65345,,-1,-1,-1,0,0,0,0
1715907600,65770,65770,65360,65620,65345,65727.40932984534,-1,-1,-1,0,0,0,0
1715911200,65630,65695,65445,65640,65345,,-1,-1,-1,0,0,0,0
1715914800,65640,66155,65630,65810,65345,,1,-1,0,0,0,0,0
1715918400,65805,65885,65610,65680,65780,,-1,1,0,0,0,0,0
1715922000,65700,65945,65650,65945,65780,65799.93955323023,1,1,1,0,0,0,0
1715925600,65960,66400,65790,66210,65790,,1,1,1,0,0,0,0
1715929200,66295,66750,66235,66650,66235,,1,1,1,0,0,0,0
1715932800,66665,66735,66300,66390,66235,,1,1,1,0,0,0,0
1715936400,66385,66625,66340,66615,66235,66071.62636882016,1,1,1,0,0,0,0
1715940000,66605,66800,66435,66765,66440,,1,1,1,0,0,0,0
1715943600,66765,66820,66440,66455,66440,,1,1,1,0,0,0,0
1715947200,66465,66875,66380,66715,66440,,1,1,1,0,0,0,0
1715950800,66710,66800,66070,66250,66440,66131.0842458801,1,1,1,0,0,0,0
1715954400,66255,67220,66190,67180,66440,,1,1,1,1,0,0,0
1715958000,67170,67870,66910,67585,66910,,1,1,1,1,0,0,0
1715961600,67600,67730,67255,67310,67380,,1,1,1,0,0,0,0
1715965200,67290,67425,66985,67085,67425,66449.05616392008,1,-1,0,0,0,0,0
1715968800,67075,67230,66570,67190,67090,,1,-1,0,0,0,0,0
1715972400,67170,67480,66975,67430,67090,,1,-1,0,0,0,0,0
1715976000,67395,67415,67090,67270,67090,66722.70410928005,1,-1,0,0,0,0,0
1716156000,66650,66790,66495,66595,66790,,1,-1,0,0,0,0,0
1716159600,66580,66600,66430,66490,66695,,1,-1,0,0,0,0,0
1716163200,66515,66755,66375,66700,66695,,1,-1,0,0,0,0,0
1716166800,66715,66790,66280,66780,66695,66741.80273952003,1,-1,0,0,0,0,0
1716170400,66760,67030,66750,66890,66695,,1,-1,0,0,0,0,0
1716174000,66900,67025,66810,66935,66840,,1,1,1,0,0,0,0
1716177600,66940,67455,66865,67415,66840,,1,1,1,0,0,0,0
1716181200,67425,67610,67365,67485,67365,66989.53515968002,1,1,1,0,0,0,0
1716184800,67500,67530,66535,66645,67365,,-1,1,0,0,0,0,0
1716188400,66630,67155,66570,67095,67000,,1,-1,0,0,0,0,0
1716192000,67130,67325,67020,67030,67130,,1,1,1,0,0,0,0
1716195600,67030,67280,67030,67170,67130,67049.69010645334,1,1,1,0,0,0,0
1716199200,67155,67675,67125,67450,67130,,1,1,1,0,0,0,0
1716202800,67395,67625,67240,67340,67355,,1,1,1,0,0,0,0
1716206400,67355,67440,67070,67195,67355,,1,1,1,0,0,0,0
1716210000,67200,67455,67010,67355,67355,67151.4600709689,1,1,1,0,0,0,0
1716213600,67370,67385,66960,67245,67355,,1,1,1,0,0,0,0
1716217200,67240,67825,67140,67745,67355,,1,1,1,1,0,0,0
1716220800,67765,68625,67675,68535,67485,,1,1,1,0,0,0,0
1716224400,68525,69000,68400,68690,68400,67664.30671397927,1,1,1,0,0,0,0
1716228000,68695,69130,68650,69100,68400,,1,1,1,0,0,0,0
1716231600,69110,70525,68940,70455,68940,,1,1,1,0,0,0,0
1716235200,70445,70840,69550,69920,69900,68416.20447598617,1,1,1,0,0,0,0
1716242400,70155,70350,69865,69980,69900,,1,1,1,0,0,0,0
1716246000,69945,71940,69945,71750,69900,,1,1,1,1,0,0,0
1716249600,71750,72340,71405,71585,71495,,1,1,1,0,0,0,0
1716253200,71540,71615,71000,71420,71495,69417.46965065745,1,1,1,0,0,0,0
1716256800,71430,71770,71215,71670,71495,,1,1,1,0,0,0,0
1716260400,71640,71760,71470,71665,71505,,1,1,1,0,0,0,0
1716264000,71635,71660,71195,71295,71505,,1,1,1,0,0,0,0
1716267600,71290,71630,71220,71590,71505,70141.64643377163,1,1,1,0,0,0,0
1716271200,71615,71880,71540,71640,71540,,1,1,1,0,0,0,0
1716274800,71665,71705,71240,71255,71540,,1,1,1,0,0,0,0
1716278400,71315,71460,71220,71305,71425,,1,-1,0,0,0,0,0
1716282000,71300,71485,71265,71410,71425,70564.43095584775,1,-1,0,0,0,0,0
1716285600,71395,71705,71345,71370,71425,,1,-1,0,0,0,0,0
1716289200,71440,71855,71345,71485,71425,,1,-1,0,0,0,0,0
1716292800,71495,71905,71400,71650,71425,,1,-1,0,0,0,0,0
1716296400,71690,71690,70805,70850,71425,70659.62063723184,1,-1,0,0,0,0,0
1716300000,70865,71250,70440,70440,71140,,-1,-1,-1,0,0,0,0
1716303600,70470,70760,69910,70050,71140,,-1,-1,-1,0,0,0,0
1716307200,70050,70530,69900,69915,71140,,-1,-1,-1,0,0,0,0
1716310800,69920,70220,69760,70110,71140,70476.41375815457,-1,-1,-1,0,0,0,0
1716314400,70145,70220,69715,70075,71140,,-1,-1,-1,0,0,0,0
1716318000,70075,70220,69405,69485,71140,,-1,-1,-1,0,1,0,0
1716321600,69495,70045,69465,70005,69750,70319.27583876971,-1,-1,-1,0,0,0,0
1716328800,70045,70495,70005,70470,70005,,-1,1,0,0,0,0,0
1716332400,70460,70715,70400,70490,70400,,1,1,1,1,0,0,0
1716336000,70500,70610,70330,70430,70400,,-1,1,0,0,0,1,0
1716339600,70370,70540,70280,70510,70400,70382.8505591798,1,1,1,0,0,0,0
1716343200,70520,70685,70240,70310,70400,,-1,1,0,0,0,0,0
1716346800,70320,70345,70160,70260,70335,,-1,-1,-1,0,0,0,0
1716350400,70320,70320,69530,69965,70335,,-1,-1,-1,0,0,0,0
1716354000,69985,70405,69905,70295,70335,70353.5670394532,-1,-1,-1,0,0,0,0
1716357600,70285,70455,70185,70250,70335,,-1,-1,-1,0,0,0,0
1716361200,70280,70345,69915,70110,70335,,-1,-1,-1,0,1,0,0
1716364800,70035,70555,69970,70355,70170,,-1,-1,-1,0,0,0,1
1716368400,70355,70425,70200,70375,70300,70360.71135963548,1,1,1,0,0,0,0
1716372000,70355,70605,70310,70580,70300,,1,1,1,0,0,0,0
1716375600,70570,70640,70090,70095,70450,,-1,1,0,0,0,0,0
1716379200,70085,70420,69815,69955,70450,,-1,1,0,0,0,0,0
1716382800,69950,70225,69690,69880,70450,70200.47423975698,-1,1,0,0,0,0,0
1716386400,69905,70460,69710,70395,70450,,1,1,1,0,0,0,0
1716390000,70380,70910,70210,70760,70450,,1,1,1,0,0,0,0
1716393600,70770,71000,70505,70505,70450,,1,1,1,0,0,0,0
1716397200,70550,70745,69920,70125,70450,70175.31615983798,-1,1,0,0,0,0,0
1716400800,70075,70165,69430,69825,70165,,-1,-1,-1,0,0,0,0
1716404400,69810,70080,69645,69840,70165,,-1,-1,-1,0,0,0,0
1716408000,69850,70200,69565,69645,70165,69998.54410655865,-1,-1,-1,0,0,0,0
1716415200,69515,69830,69230,69340,70165,,-1,-1,-1,0,0,0,0
1716418800,69260,69435,69165,69350,69405,,-1,-1,-1,0,0,0,0
1716422400,69350,69845,69350,69735,69405,,-1,-1,-1,0,0,0,0
1716426000,69725,69840,69485,69720,69565,69905.6960710391,-1,1,0,0,0,0,0
1716429600,69720,69790,69555,69695,69565,,-1,1,0,0,0,0,0
1716433200,69700,69725,69495,69660,69565,,-1,1,0,0,0,0,0
1716436800,69675,69800,69615,69775,69565,,-1,1,0,0,0,0,0
1716440400,69775,69795,69535,69670,69565,69827.13071402606,-1,1,0,0,0,0,0
1716444000,69665,69860,69555,69735,69565,,-1,1,0,0,0,0,0
1716447600,69740,70055,69650,69940,69565,,1,1,1,0,0,0,0
1716451200,69955,70040,69775,69900,69820,,-1,1,0,0,0,0,0
1716454800,69925,70060,69790,69870,69820,69841.42047601737,1,1,1,0,0,0,0
1716458400,69880,70025,69755,69785,69820,,-1,1,0,0,0,0,0
1716462000,69805,70340,69805,70260,69820,,1,1,1,1,0,0,0
1716465600,70240,70375,69240,69685,70130,,-1,1,0,0,0,1,0
1716469200,69680,69810,67835,68145,69810,69275.94698401158,-1,-1,-1,0,0,0,0
1716472800,68095,68495,67740,67865,68495,,-1,-1,-1,0,0,0,0
1716476400,67865,68475,67810,68240,68495,,-1,-1,-1,0,0,0,0
1716480000,68205,68310,67920,67965,68495,,-1,-1,-1,0,0,0,0
1716483600,67950,68245,67720,67775,68495,68775.63132267438,-1,-1,-1,0,0,0,0
1716487200,67765,67795,66820,67480,67795,,-1,-1,-1,0,0,0,0
1716490800,67485,67775,67125,67270,67500,,-1,-1,-1,0,0,0,0
1716494400,67275,68055,66365,67875,67500,68475.42088178292,-1,-1,-1,0,0,0,0
1716501600,68155,68155,67660,67725,67500,,-1,-1,-1,0,0,0,0
1716505200,67840,68115,67590,68080,67500,,-1,-1,-1,0,0,0,0
1716508800,68050,68155,67745,67970,67500,,-1,-1,-1,0,0,0,0
1716512400,67930,67975,67780,67895,67500,68281.94725452195,-1,-1,-1,0,0,0,0
1716516000,67855,68110,67730,68090,67500,,-1,-1,-1,0,0,0,0
1716519600,68095,68125,67930,67965,67500,,-1,-1,-1,0,0,0,0
1716523200,67985,67985,67735,67790,67500,,-1,-1,-1,0,0,0,0
1716526800,67805,67820,67185,67400,67850,67987.96483634796,-1,-1,-1,0,0,0,0
1716530400,67400,67665,66995,67015,67545,,-1,-1,-1,0,0,0,0
1716534000,67030,67445,66980,67290,67545,,-1,-1,-1,0,0,0,0
1716537600,67285,67340,66745,67305,67545,,-1,-1,-1,0,0,0,0
1716541200,67305,67560,67150,67550,67545,67841.97655756531,-1,-1,-1,0,0,0,0
1716544800,67470,67680,67445,67465,67445,,-1,1,0,0,0,0,0
1716548400,67500,67635,67450,67525,67445,,-1,1,0,0,0,0,0
1716552000,67500,67760,67485,67665,67445,,-1,1,0,0,0,0,0
1716555600,67645,67790,67100,67245,67445,67642.9843717102,-1,1,0,0,0,0,0
1716559200,67255,68230,67160,68060,67445,,1,1,1,1,0,0,0
1716562800,68060,68605,68060,68530,67895,,1,1,1,0,0,0,0
1716566400,68550,68700,68140,68605,68295,,1,1,1,0,0,0,0
1716570000,68605,69160,68605,69150,68295,68145.32291447347,1,1,1,0,0,0,0
1716573600,69135,69450,69055,69220,69090,,1,1,1,0,0,0,0
1716577200,69195,69585,68970,69365,69090,,1,1,1,0,0,0,0
